fecha,hora,partido,bookmaker_api,bookmaker_betano,pick,market_original,key,probabilidad,prob_num,cuota_justa,cuota_api,ev_api,ev_api_num,dif_api_vs_justa,ratio_api_vs_justa,cuota_betano,ev_betano,ev_betano_num,dif_betano_vs_justa,ratio_betano_vs_justa,estado_api,estado_betano,perfil_pick,prioridad_mercado,score,score_num,alerta_valor,cobertura_betano,confianza,fuente,razon,riesgo,betano_url,modelo_base,fuente_local,partidos_local,goles_favor_local,goles_contra_local,ultimos_local,fuente_visita,partidos_visita,goles_favor_visita,goles_contra_visita,ultimos_visita
2026-09-15,12:00,Rayo Vallecano vs Espanyol,William Hill,Betano,BTTS sí,BTTS YES,BTTS:YES,69.3%,0.693300,1.44,4.60,2.19,2.189200,3.16,3.19,1.75,0.21,0.213300,0.31,1.21,EV positivo,EV positivo Betano,Valor,8,134.75,134.745000,Cuota API muy superior a la cuota justa: revisar manualmente antes de apostar,Betano mapeado,Media,torneo actual,usa Poisson base con estadisticas de goles del torneo,un gol temprano o baja eficacia puede cambiar la lectura del mercado,https://www.betano.pe/cuotas-de-partido/rayo-vallecano-rcd-espanyol/88312222/,torneo actual,torneo actual,4,7.0,10.0,2026-09-05 · La Liga · Rayo Vallecano 3-2 Racing Santander (G); 2026-08-31 · La Liga · Barcelona 5-2 Rayo Vallecano (P); 2026-08-20 · La Liga · Rayo Vallecano 1-1 Alaves (E); 2026-08-15 · La Liga · Sevilla 2-1 Rayo Vallecano (P),torneo actual,4,6.0,5.0,2026-09-06 · La Liga · Espanyol 1-1 Sevilla (E); 2026-08-29 · La Liga · Real Sociedad 2-1 Espanyol (P); 2026-08-22 · La Liga · Espanyol 1-2 Real Madrid (P); 2026-08-16 · La Liga · Espanyol 3-0 Levante (G)
2026-09-15,12:00,Rayo Vallecano vs Espanyol,,,DOUBLE_CHANCE X2,DOUBLE_CHANCE X2,DOUBLE_CHANCE:X2,68.4%,0.683800,1.46,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,9,113.38,113.383000,,Betano mapeado,Media,torneo actual,usa Poisson base con estadisticas de goles del torneo,riesgo propio del resultado final y variacion del modelo,https://www.betano.pe/cuotas-de-partido/rayo-vallecano-rcd-espanyol/88312222/,torneo actual,torneo actual,4,7.0,10.0,2026-09-05 · La Liga · Rayo Vallecano 3-2 Racing Santander (G); 2026-08-31 · La Liga · Barcelona 5-2 Rayo Vallecano (P); 2026-08-20 · La Liga · Rayo Vallecano 1-1 Alaves (E); 2026-08-15 · La Liga · Sevilla 2-1 Rayo Vallecano (P),torneo actual,4,6.0,5.0,2026-09-06 · La Liga · Espanyol 1-1 Sevilla (E); 2026-08-29 · La Liga · Real Sociedad 2-1 Espanyol (P); 2026-08-22 · La Liga · Espanyol 1-2 Real Madrid (P); 2026-08-16 · La Liga · Espanyol 3-0 Levante (G)
2026-09-15,12:00,Rayo Vallecano vs Espanyol,,Betano,Tarjetas total +4.5,CARDS_TOTALS OVER.4.5,CARDS_TOTALS:OVER_4_5,68.0%,0.680100,1.47,,,,,,1.55,0.05,0.054200,0.08,1.05,Sin cuota/EV,EV positivo Betano,Solo modelo,3,84.88,84.876000,,Betano mapeado,Media,contexto premium torneo actual,usa promedios del contexto premium/API-Football,depende mucho del arbitro y del contexto competitivo,https://www.betano.pe/cuotas-de-partido/rayo-vallecano-rcd-espanyol/88312222/,torneo actual,torneo actual,4,7.0,10.0,2026-09-05 · La Liga · Rayo Vallecano 3-2 Racing Santander (G); 2026-08-31 · La Liga · Barcelona 5-2 Rayo Vallecano (P); 2026-08-20 · La Liga · Rayo Vallecano 1-1 Alaves (E); 2026-08-15 · La Liga · Sevilla 2-1 Rayo Vallecano (P),torneo actual,4,6.0,5.0,2026-09-06 · La Liga · Espanyol 1-1 Sevilla (E); 2026-08-29 · La Liga · Real Sociedad 2-1 Espanyol (P); 2026-08-22 · La Liga · Espanyol 1-2 Real Madrid (P); 2026-08-16 · La Liga · Espanyol 3-0 Levante (G)
2026-09-15,12:00,Rayo Vallecano vs Espanyol,,,Visita tarjetas +2.5,CARDS_AWAY OVER.2.5,CARDS_AWAY:OVER_2_5,67.9%,0.679200,1.47,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,2,70.92,70.915000,,Betano mapeado,Media,contexto premium torneo actual,usa promedios del contexto premium/API-Football,depende mucho del arbitro y del contexto competitivo,https://www.betano.pe/cuotas-de-partido/rayo-vallecano-rcd-espanyol/88312222/,torneo actual,torneo actual,4,7.0,10.0,2026-09-05 · La Liga · Rayo Vallecano 3-2 Racing Santander (G); 2026-08-31 · La Liga · Barcelona 5-2 Rayo Vallecano (P); 2026-08-20 · La Liga · Rayo Vallecano 1-1 Alaves (E); 2026-08-15 · La Liga · Sevilla 2-1 Rayo Vallecano (P),torneo actual,4,6.0,5.0,2026-09-06 · La Liga · Espanyol 1-1 Sevilla (E); 2026-08-29 · La Liga · Real Sociedad 2-1 Espanyol (P); 2026-08-22 · La Liga · Espanyol 1-2 Real Madrid (P); 2026-08-16 · La Liga · Espanyol 3-0 Levante (G)
2026-09-15,12:00,Rayo Vallecano vs Espanyol,,,Visita goles -2.5,TEAM_TOTAL_AWAY UNDER.2.5,TEAM_TOTAL_AWAY:UNDER_2_5,67.7%,0.676900,1.48,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,4,83.69,83.693000,,Betano mapeado,Media,torneo actual,usa Poisson base con estadisticas de goles del torneo,un gol temprano o baja eficacia puede cambiar la lectura del mercado,https://www.betano.pe/cuotas-de-partido/rayo-vallecano-rcd-espanyol/88312222/,torneo actual,torneo actual,4,7.0,10.0,2026-09-05 · La Liga · Rayo Vallecano 3-2 Racing Santander (G); 2026-08-31 · La Liga · Barcelona 5-2 Rayo Vallecano (P); 2026-08-20 · La Liga · Rayo Vallecano 1-1 Alaves (E); 2026-08-15 · La Liga · Sevilla 2-1 Rayo Vallecano (P),torneo actual,4,6.0,5.0,2026-09-06 · La Liga · Espanyol 1-1 Sevilla (E); 2026-08-29 · La Liga · Real Sociedad 2-1 Espanyol (P); 2026-08-22 · La Liga · Espanyol 1-2 Real Madrid (P); 2026-08-16 · La Liga · Espanyol 3-0 Levante (G)
2026-09-15,12:00,Rayo Vallecano vs Espanyol,,,SHOTS_TOTAL OVER.22.5,SHOTS_TOTAL OVER.22.5,SHOTS_TOTAL:OVER_22_5,67.4%,0.673600,1.49,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,2,70.36,70.362000,,Betano mapeado,Media,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano,https://www.betano.pe/cuotas-de-partido/rayo-vallecano-rcd-espanyol/88312222/,torneo actual,torneo actual,4,7.0,10.0,2026-09-05 · La Liga · Rayo Vallecano 3-2 Racing Santander (G); 2026-08-31 · La Liga · Barcelona 5-2 Rayo Vallecano (P); 2026-08-20 · La Liga · Rayo Vallecano 1-1 Alaves (E); 2026-08-15 · La Liga · Sevilla 2-1 Rayo Vallecano (P),torneo actual,4,6.0,5.0,2026-09-06 · La Liga · Espanyol 1-1 Sevilla (E); 2026-08-29 · La Liga · Real Sociedad 2-1 Espanyol (P); 2026-08-22 · La Liga · Espanyol 1-2 Real Madrid (P); 2026-08-16 · La Liga · Espanyol 3-0 Levante (G)
2026-09-15,12:00,Rayo Vallecano vs Espanyol,,,Local corners -6.5,CORNERS_HOME UNDER.6.5,CORNERS_HOME:UNDER_6_5,66.6%,0.666300,1.50,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,4,82.63,82.629000,,Betano mapeado,Media,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano,https://www.betano.pe/cuotas-de-partido/rayo-vallecano-rcd-espanyol/88312222/,torneo actual,torneo actual,4,7.0,10.0,2026-09-05 · La Liga · Rayo Vallecano 3-2 Racing Santander (G); 2026-08-31 · La Liga · Barcelona 5-2 Rayo Vallecano (P); 2026-08-20 · La Liga · Rayo Vallecano 1-1 Alaves (E); 2026-08-15 · La Liga · Sevilla 2-1 Rayo Vallecano (P),torneo actual,4,6.0,5.0,2026-09-06 · La Liga · Espanyol 1-1 Sevilla (E); 2026-08-29 · La Liga · Real Sociedad 2-1 Espanyol (P); 2026-08-22 · La Liga · Espanyol 1-2 Real Madrid (P); 2026-08-16 · La Liga · Espanyol 3-0 Levante (G)
2026-09-15,12:00,Rayo Vallecano vs Espanyol,,,Local corners +4.5,CORNERS_HOME OVER.4.5,CORNERS_HOME:OVER_4_5,66.2%,0.661600,1.51,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,4,82.16,82.162000,,Betano mapeado,Media,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano,https://www.betano.pe/cuotas-de-partido/rayo-vallecano-rcd-espanyol/88312222/,torneo actual,torneo actual,4,7.0,10.0,2026-09-05 · La Liga · Rayo Vallecano 3-2 Racing Santander (G); 2026-08-31 · La Liga · Barcelona 5-2 Rayo Vallecano (P); 2026-08-20 · La Liga · Rayo Vallecano 1-1 Alaves (E); 2026-08-15 · La Liga · Sevilla 2-1 Rayo Vallecano (P),torneo actual,4,6.0,5.0,2026-09-06 · La Liga · Espanyol 1-1 Sevilla (E); 2026-08-29 · La Liga · Real Sociedad 2-1 Espanyol (P); 2026-08-22 · La Liga · Espanyol 1-2 Real Madrid (P); 2026-08-16 · La Liga · Espanyol 3-0 Levante (G)
2026-09-15,12:00,Rayo Vallecano vs Espanyol,,,Corners total +7.5,CORNERS_TOTALS OVER.7.5,CORNERS_TOTALS:OVER_7_5,66.1%,0.661300,1.51,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,6,96.13,96.126000,,Betano mapeado,Media,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano,https://www.betano.pe/cuotas-de-partido/rayo-vallecano-rcd-espanyol/88312222/,torneo actual,torneo actual,4,7.0,10.0,2026-09-05 · La Liga · Rayo Vallecano 3-2 Racing Santander (G); 2026-08-31 · La Liga · Barcelona 5-2 Rayo Vallecano (P); 2026-08-20 · La Liga · Rayo Vallecano 1-1 Alaves (E); 2026-08-15 · La Liga · Sevilla 2-1 Rayo Vallecano (P),torneo actual,4,6.0,5.0,2026-09-06 · La Liga · Espanyol 1-1 Sevilla (E); 2026-08-29 · La Liga · Real Sociedad 2-1 Espanyol (P); 2026-08-22 · La Liga · Espanyol 1-2 Real Madrid (P); 2026-08-16 · La Liga · Espanyol 3-0 Levante (G)
2026-09-15,12:00,Rayo Vallecano vs Espanyol,,,Local tarjetas +1.5,CARDS_HOME OVER.1.5,CARDS_HOME:OVER_1_5,65.8%,0.657500,1.52,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,2,68.75,68.745000,,Betano mapeado,Media,contexto premium torneo actual,usa promedios del contexto premium/API-Football,depende mucho del arbitro y del contexto competitivo,https://www.betano.pe/cuotas-de-partido/rayo-vallecano-rcd-espanyol/88312222/,torneo actual,torneo actual,4,7.0,10.0,2026-09-05 · La Liga · Rayo Vallecano 3-2 Racing Santander (G); 2026-08-31 · La Liga · Barcelona 5-2 Rayo Vallecano (P); 2026-08-20 · La Liga · Rayo Vallecano 1-1 Alaves (E); 2026-08-15 · La Liga · Sevilla 2-1 Rayo Vallecano (P),torneo actual,4,6.0,5.0,2026-09-06 · La Liga · Espanyol 1-1 Sevilla (E); 2026-08-29 · La Liga · Real Sociedad 2-1 Espanyol (P); 2026-08-22 · La Liga · Espanyol 1-2 Real Madrid (P); 2026-08-16 · La Liga · Espanyol 3-0 Levante (G)
2026-09-15,12:00,Rayo Vallecano vs Espanyol,,Betano,Tarjetas total -6.5,CARDS_TOTALS UNDER.6.5,CARDS_TOTALS:UNDER_6_5,64.6%,0.646400,1.55,,,,,,1.42,-0.08,-0.082100,-0.13,0.92,Sin cuota/EV,EV negativo Betano,Solo modelo,3,79.33,79.325000,,Betano mapeado,Media,contexto premium torneo actual,usa promedios del contexto premium/API-Football,depende mucho del arbitro y del contexto competitivo,https://www.betano.pe/cuotas-de-partido/rayo-vallecano-rcd-espanyol/88312222/,torneo actual,torneo actual,4,7.0,10.0,2026-09-05 · La Liga · Rayo Vallecano 3-2 Racing Santander (G); 2026-08-31 · La Liga · Barcelona 5-2 Rayo Vallecano (P); 2026-08-20 · La Liga · Rayo Vallecano 1-1 Alaves (E); 2026-08-15 · La Liga · Sevilla 2-1 Rayo Vallecano (P),torneo actual,4,6.0,5.0,2026-09-06 · La Liga · Espanyol 1-1 Sevilla (E); 2026-08-29 · La Liga · Real Sociedad 2-1 Espanyol (P); 2026-08-22 · La Liga · Espanyol 1-2 Real Madrid (P); 2026-08-16 · La Liga · Espanyol 3-0 Levante (G)
2026-09-15,12:00,Rayo Vallecano vs Espanyol,,,SHOTS_TOTAL UNDER.26.5,SHOTS_TOTAL UNDER.26.5,SHOTS_TOTAL:UNDER_26_5,63.9%,0.638900,1.56,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,2,66.89,66.892000,,Betano mapeado,Media,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano,https://www.betano.pe/cuotas-de-partido/rayo-vallecano-rcd-espanyol/88312222/,torneo actual,torneo actual,4,7.0,10.0,2026-09-05 · La Liga · Rayo Vallecano 3-2 Racing Santander (G); 2026-08-31 · La Liga · Barcelona 5-2 Rayo Vallecano (P); 2026-08-20 · La Liga · Rayo Vallecano 1-1 Alaves (E); 2026-08-15 · La Liga · Sevilla 2-1 Rayo Vallecano (P),torneo actual,4,6.0,5.0,2026-09-06 · La Liga · Espanyol 1-1 Sevilla (E); 2026-08-29 · La Liga · Real Sociedad 2-1 Espanyol (P); 2026-08-22 · La Liga · Espanyol 1-2 Real Madrid (P); 2026-08-16 · La Liga · Espanyol 3-0 Levante (G)
2026-09-15,12:00,Rayo Vallecano vs Espanyol,,,SHOTS_ON_TARGET_TOTAL OVER.8.5,SHOTS_ON_TARGET_TOTAL OVER.8.5,SHOTS_ON_TARGET_TOTAL:OVER_8_5,62.3%,0.623400,1.60,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,2,65.34,65.342000,,Betano mapeado,Media,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano,https://www.betano.pe/cuotas-de-partido/rayo-vallecano-rcd-espanyol/88312222/,torneo actual,torneo actual,4,7.0,10.0,2026-09-05 · La Liga · Rayo Vallecano 3-2 Racing Santander (G); 2026-08-31 · La Liga · Barcelona 5-2 Rayo Vallecano (P); 2026-08-20 · La Liga · Rayo Vallecano 1-1 Alaves (E); 2026-08-15 · La Liga · Sevilla 2-1 Rayo Vallecano (P),torneo actual,4,6.0,5.0,2026-09-06 · La Liga · Espanyol 1-1 Sevilla (E); 2026-08-29 · La Liga · Real Sociedad 2-1 Espanyol (P); 2026-08-22 · La Liga · Espanyol 1-2 Real Madrid (P); 2026-08-16 · La Liga · Espanyol 3-0 Levante (G)
2026-09-15,12:00,Rayo Vallecano vs Espanyol,,,Local tarjetas -2.5,CARDS_HOME UNDER.2.5,CARDS_HOME:UNDER_2_5,60.9%,0.609300,1.64,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,2,63.93,63.934000,,Betano mapeado,Media,contexto premium torneo actual,usa promedios del contexto premium/API-Football,depende mucho del arbitro y del contexto competitivo,https://www.betano.pe/cuotas-de-partido/rayo-vallecano-rcd-espanyol/88312222/,torneo actual,torneo actual,4,7.0,10.0,2026-09-05 · La Liga · Rayo Vallecano 3-2 Racing Santander (G); 2026-08-31 · La Liga · Barcelona 5-2 Rayo Vallecano (P); 2026-08-20 · La Liga · Rayo Vallecano 1-1 Alaves (E); 2026-08-15 · La Liga · Sevilla 2-1 Rayo Vallecano (P),torneo actual,4,6.0,5.0,2026-09-06 · La Liga · Espanyol 1-1 Sevilla (E); 2026-08-29 · La Liga · Real Sociedad 2-1 Espanyol (P); 2026-08-22 · La Liga · Espanyol 1-2 Real Madrid (P); 2026-08-16 · La Liga · Espanyol 3-0 Levante (G)
2026-09-15,12:00,Rayo Vallecano vs Espanyol,,Betano,Corners total -9.5,CORNERS_TOTALS UNDER.9.5,CORNERS_TOTALS:UNDER_9_5,60.4%,0.603900,1.66,,,,,,1.75,0.06,0.056800,0.09,1.06,Sin cuota/EV,EV positivo Betano,Solo modelo,6,99.30,99.296000,,Betano mapeado,Media,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano,https://www.betano.pe/cuotas-de-partido/rayo-vallecano-rcd-espanyol/88312222/,torneo actual,torneo actual,4,7.0,10.0,2026-09-05 · La Liga · Rayo Vallecano 3-2 Racing Santander (G); 2026-08-31 · La Liga · Barcelona 5-2 Rayo Vallecano (P); 2026-08-20 · La Liga · Rayo Vallecano 1-1 Alaves (E); 2026-08-15 · La Liga · Sevilla 2-1 Rayo Vallecano (P),torneo actual,4,6.0,5.0,2026-09-06 · La Liga · Espanyol 1-1 Sevilla (E); 2026-08-29 · La Liga · Real Sociedad 2-1 Espanyol (P); 2026-08-22 · La Liga · Espanyol 1-2 Real Madrid (P); 2026-08-16 · La Liga · Espanyol 3-0 Levante (G)
2026-09-15,12:00,Rayo Vallecano vs Espanyol,,,DNB visita,DRAW_NO_BET AWAY,DRAW_NO_BET:AWAY,59.7%,0.597200,1.67,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,9,104.72,104.720000,,Betano mapeado,Media,torneo actual,usa Poisson base con estadisticas de goles del torneo,riesgo propio del resultado final y variacion del modelo,https://www.betano.pe/cuotas-de-partido/rayo-vallecano-rcd-espanyol/88312222/,torneo actual,torneo actual,4,7.0,10.0,2026-09-05 · La Liga · Rayo Vallecano 3-2 Racing Santander (G); 2026-08-31 · La Liga · Barcelona 5-2 Rayo Vallecano (P); 2026-08-20 · La Liga · Rayo Vallecano 1-1 Alaves (E); 2026-08-15 · La Liga · Sevilla 2-1 Rayo Vallecano (P),torneo actual,4,6.0,5.0,2026-09-06 · La Liga · Espanyol 1-1 Sevilla (E); 2026-08-29 · La Liga · Real Sociedad 2-1 Espanyol (P); 2026-08-22 · La Liga · Espanyol 1-2 Real Madrid (P); 2026-08-16 · La Liga · Espanyol 3-0 Levante (G)
2026-09-15,12:00,Rayo Vallecano vs Espanyol,,,Visita goles +1.5,TEAM_TOTAL_AWAY OVER.1.5,TEAM_TOTAL_AWAY:OVER_1_5,59.4%,0.593700,1.68,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,4,75.37,75.373000,,Betano mapeado,Media,torneo actual,usa Poisson base con estadisticas de goles del torneo,un gol temprano o baja eficacia puede cambiar la lectura del mercado,https://www.betano.pe/cuotas-de-partido/rayo-vallecano-rcd-espanyol/88312222/,torneo actual,torneo actual,4,7.0,10.0,2026-09-05 · La Liga · Rayo Vallecano 3-2 Racing Santander (G); 2026-08-31 · La Liga · Barcelona 5-2 Rayo Vallecano (P); 2026-08-20 · La Liga · Rayo Vallecano 1-1 Alaves (E); 2026-08-15 · La Liga · Sevilla 2-1 Rayo Vallecano (P),torneo actual,4,6.0,5.0,2026-09-06 · La Liga · Espanyol 1-1 Sevilla (E); 2026-08-29 · La Liga · Real Sociedad 2-1 Espanyol (P); 2026-08-22 · La Liga · Espanyol 1-2 Real Madrid (P); 2026-08-16 · La Liga · Espanyol 3-0 Levante (G)
2026-09-15,12:00,Rayo Vallecano vs Espanyol,,,Visita corners -3.5,CORNERS_AWAY UNDER.3.5,CORNERS_AWAY:UNDER_3_5,59.1%,0.591400,1.69,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,4,75.14,75.141000,,Betano mapeado,Media,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano,https://www.betano.pe/cuotas-de-partido/rayo-vallecano-rcd-espanyol/88312222/,torneo actual,torneo actual,4,7.0,10.0,2026-09-05 · La Liga · Rayo Vallecano 3-2 Racing Santander (G); 2026-08-31 · La Liga · Barcelona 5-2 Rayo Vallecano (P); 2026-08-20 · La Liga · Rayo Vallecano 1-1 Alaves (E); 2026-08-15 · La Liga · Sevilla 2-1 Rayo Vallecano (P),torneo actual,4,6.0,5.0,2026-09-06 · La Liga · Espanyol 1-1 Sevilla (E); 2026-08-29 · La Liga · Real Sociedad 2-1 Espanyol (P); 2026-08-22 · La Liga · Espanyol 1-2 Real Madrid (P); 2026-08-16 · La Liga · Espanyol 3-0 Levante (G)
2026-09-15,12:00,Rayo Vallecano vs Espanyol,,,Visita tarjetas -3.5,CARDS_AWAY UNDER.3.5,CARDS_AWAY:UNDER_3_5,53.7%,0.536600,1.86,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,2,56.66,56.663000,,Betano mapeado,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,depende mucho del arbitro y del contexto competitivo,https://www.betano.pe/cuotas-de-partido/rayo-vallecano-rcd-espanyol/88312222/,torneo actual,torneo actual,4,7.0,10.0,2026-09-05 · La Liga · Rayo Vallecano 3-2 Racing Santander (G); 2026-08-31 · La Liga · Barcelona 5-2 Rayo Vallecano (P); 2026-08-20 · La Liga · Rayo Vallecano 1-1 Alaves (E); 2026-08-15 · La Liga · Sevilla 2-1 Rayo Vallecano (P),torneo actual,4,6.0,5.0,2026-09-06 · La Liga · Espanyol 1-1 Sevilla (E); 2026-08-29 · La Liga · Real Sociedad 2-1 Espanyol (P); 2026-08-22 · La Liga · Espanyol 1-2 Real Madrid (P); 2026-08-16 · La Liga · Espanyol 3-0 Levante (G)
2026-09-15,12:00,Rayo Vallecano vs Espanyol,,,DOUBLE_CHANCE 1X,DOUBLE_CHANCE 1X,DOUBLE_CHANCE:1X,53.1%,0.531200,1.88,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,9,98.12,98.124000,,Betano mapeado,Baja,torneo actual,usa Poisson base con estadisticas de goles del torneo,riesgo propio del resultado final y variacion del modelo,https://www.betano.pe/cuotas-de-partido/rayo-vallecano-rcd-espanyol/88312222/,torneo actual,torneo actual,4,7.0,10.0,2026-09-05 · La Liga · Rayo Vallecano 3-2 Racing Santander (G); 2026-08-31 · La Liga · Barcelona 5-2 Rayo Vallecano (P); 2026-08-20 · La Liga · Rayo Vallecano 1-1 Alaves (E); 2026-08-15 · La Liga · Sevilla 2-1 Rayo Vallecano (P),torneo actual,4,6.0,5.0,2026-09-06 · La Liga · Espanyol 1-1 Sevilla (E); 2026-08-29 · La Liga · Real Sociedad 2-1 Espanyol (P); 2026-08-22 · La Liga · Espanyol 1-2 Real Madrid (P); 2026-08-16 · La Liga · Espanyol 3-0 Levante (G)
2026-09-15,12:00,Rayo Vallecano vs Espanyol,,Betano,Corners total +8.5,CORNERS_TOTALS OVER.8.5,CORNERS_TOTALS:OVER_8_5,52.8%,0.527800,1.90,,,,,,1.60,-0.16,-0.155500,-0.29,0.84,Sin cuota/EV,EV negativo Betano,Solo modelo,6,88.29,88.289000,,Betano mapeado,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano,https://www.betano.pe/cuotas-de-partido/rayo-vallecano-rcd-espanyol/88312222/,torneo actual,torneo actual,4,7.0,10.0,2026-09-05 · La Liga · Rayo Vallecano 3-2 Racing Santander (G); 2026-08-31 · La Liga · Barcelona 5-2 Rayo Vallecano (P); 2026-08-20 · La Liga · Rayo Vallecano 1-1 Alaves (E); 2026-08-15 · La Liga · Sevilla 2-1 Rayo Vallecano (P),torneo actual,4,6.0,5.0,2026-09-06 · La Liga · Espanyol 1-1 Sevilla (E); 2026-08-29 · La Liga · Real Sociedad 2-1 Espanyol (P); 2026-08-22 · La Liga · Espanyol 1-2 Real Madrid (P); 2026-08-16 · La Liga · Espanyol 3-0 Levante (G)
2026-09-15,12:00,Rayo Vallecano vs Espanyol,William Hill,Betano,1T +1.5,FIRST_HALF_TOTALS OVER.1.5,FIRST_HALF_TOTALS:OVER_1_5,52.2%,0.522100,1.92,2.80,0.46,0.461900,0.88,1.46,2.87,0.50,0.498400,0.95,1.50,EV positivo,EV positivo Betano,Valor,5,103.50,103.501000,,Betano mapeado,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el primer tiempo puede tener ritmo bajo o rotaciones,https://www.betano.pe/cuotas-de-partido/rayo-vallecano-rcd-espanyol/88312222/,torneo actual,torneo actual,4,7.0,10.0,2026-09-05 · La Liga · Rayo Vallecano 3-2 Racing Santander (G); 2026-08-31 · La Liga · Barcelona 5-2 Rayo Vallecano (P); 2026-08-20 · La Liga · Rayo Vallecano 1-1 Alaves (E); 2026-08-15 · La Liga · Sevilla 2-1 Rayo Vallecano (P),torneo actual,4,6.0,5.0,2026-09-06 · La Liga · Espanyol 1-1 Sevilla (E); 2026-08-29 · La Liga · Real Sociedad 2-1 Espanyol (P); 2026-08-22 · La Liga · Espanyol 1-2 Real Madrid (P); 2026-08-16 · La Liga · Espanyol 3-0 Levante (G)
2026-09-15,12:00,Rayo Vallecano vs Espanyol,,Betano,Local goles -1.5,TEAM_TOTAL_HOME UNDER.1.5,TEAM_TOTAL_HOME:UNDER_1_5,51.9%,0.518700,1.93,,,,,,1.70,-0.12,-0.118200,-0.23,0.88,Sin cuota/EV,EV negativo Betano,Solo modelo,4,73.97,73.975000,,Betano mapeado,Baja,torneo actual,usa Poisson base con estadisticas de goles del torneo,un gol temprano o baja eficacia puede cambiar la lectura del mercado,https://www.betano.pe/cuotas-de-partido/rayo-vallecano-rcd-espanyol/88312222/,torneo actual,torneo actual,4,7.0,10.0,2026-09-05 · La Liga · Rayo Vallecano 3-2 Racing Santander (G); 2026-08-31 · La Liga · Barcelona 5-2 Rayo Vallecano (P); 2026-08-20 · La Liga · Rayo Vallecano 1-1 Alaves (E); 2026-08-15 · La Liga · Sevilla 2-1 Rayo Vallecano (P),torneo actual,4,6.0,5.0,2026-09-06 · La Liga · Espanyol 1-1 Sevilla (E); 2026-08-29 · La Liga · Real Sociedad 2-1 Espanyol (P); 2026-08-22 · La Liga · Espanyol 1-2 Real Madrid (P); 2026-08-16 · La Liga · Espanyol 3-0 Levante (G)
2026-09-15,12:00,Rayo Vallecano vs Espanyol,,,SHOTS_TOTAL OVER.24.5,SHOTS_TOTAL OVER.24.5,SHOTS_TOTAL:OVER_24_5,51.7%,0.516600,1.94,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,2,54.66,54.664000,,Betano mapeado,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano,https://www.betano.pe/cuotas-de-partido/rayo-vallecano-rcd-espanyol/88312222/,torneo actual,torneo actual,4,7.0,10.0,2026-09-05 · La Liga · Rayo Vallecano 3-2 Racing Santander (G); 2026-08-31 · La Liga · Barcelona 5-2 Rayo Vallecano (P); 2026-08-20 · La Liga · Rayo Vallecano 1-1 Alaves (E); 2026-08-15 · La Liga · Sevilla 2-1 Rayo Vallecano (P),torneo actual,4,6.0,5.0,2026-09-06 · La Liga · Espanyol 1-1 Sevilla (E); 2026-08-29 · La Liga · Real Sociedad 2-1 Espanyol (P); 2026-08-22 · La Liga · Espanyol 1-2 Real Madrid (P); 2026-08-16 · La Liga · Espanyol 3-0 Levante (G)
