fecha,hora,partido,bookmaker_api,bookmaker_betano,pick,market_original,key,probabilidad,prob_num,cuota_justa,cuota_api,ev_api,ev_api_num,dif_api_vs_justa,ratio_api_vs_justa,cuota_betano,ev_betano,ev_betano_num,dif_betano_vs_justa,ratio_betano_vs_justa,estado_api,estado_betano,perfil_pick,prioridad_mercado,score,score_num,alerta_valor,cobertura_betano,confianza,fuente,razon,riesgo,betano_url,modelo_base,fuente_local,partidos_local,goles_favor_local,goles_contra_local,ultimos_local,fuente_visita,partidos_visita,goles_favor_visita,goles_contra_visita,ultimos_visita
2026-09-10,11:45,Fenerbahçe vs AS Roma,,Betano,Tarjetas total -5.5,CARDS_TOTALS UNDER.5.5,CARDS_TOTALS:UNDER_5_5,81.6%,0.815600,1.23,,,,,,1.52,0.24,0.239700,0.29,1.24,Sin cuota/EV,EV positivo Betano,Solo modelo,3,99.39,99.391000,,Betano mapeado,Alta,contexto premium mixto,usa mezcla de promedios del torneo y recientes/API-Football,depende mucho del arbitro y del contexto competitivo,https://www.betano.pe/cuotas-de-partido/fenerbahce-sk-as-roma/91591760/,fallback ultimos partidos,fallback ultimos partidos,10,16.0,9.0,2026-09-05 · Süper Lig · Fenerbahçe 1-2 Beşiktaş (P); 2026-08-30 · Süper Lig · Samsunspor 0-2 Fenerbahçe (G); 2026-08-26 · UEFA Champions League · Lyon 1-2 Fenerbahçe (G); 2026-08-22 · Süper Lig · Fenerbahçe 4-2 Konyaspor (G); 2026-08-18 · UEFA Champions League · Fenerbahçe 1-1 Lyon (E); 2026-08-15 · Süper Lig · Gençlerbirliği S.K. 2-1 Fenerbahçe (P); 2026-08-11 · UEFA Champions League · Sturm Graz 0-1 Fenerbahçe (G); 2026-08-05 · UEFA Champions League · Fenerbahçe 2-0 Sturm Graz (G); 2026-07-29 · UEFA Champions League · Gornik Zabrze 1-1 Fenerbahçe (E); 2026-07-21 · UEFA Champions League · Fenerbahçe 1-0 Gornik Zabrze (G),fallback ultimos partidos,10,24.0,14.0,2026-09-05 · Serie A · AS Roma 2-1 Atalanta (G); 2026-08-31 · Serie A · Lecce 0-4 AS Roma (G); 2026-08-24 · Serie A · AS Roma 4-0 Fiorentina (G); 2026-08-15 · Friendlies Clubs · Borussia Dortmund 2-2 AS Roma (E); 2026-08-08 · Friendlies Clubs · Brighton 3-0 AS Roma (P); 2026-08-04 · Friendlies Clubs · Newport County 1-4 AS Roma (G); 2026-08-01 · Friendlies Clubs · Cardiff 4-1 AS Roma (P); 2026-07-26 · Friendlies Clubs · Cannes 3-3 AS Roma (E); 2026-05-24 · Serie A · Hellas Verona 0-2 AS Roma (G); 2026-05-17 · Serie A · AS Roma 2-0 Lazio (G)
2026-09-10,11:45,Fenerbahçe vs AS Roma,,,SHOTS_ON_TARGET_TOTAL OVER.7.5,SHOTS_ON_TARGET_TOTAL OVER.7.5,SHOTS_ON_TARGET_TOTAL:OVER_7_5,81.4%,0.813700,1.23,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,2,82.37,82.367000,,Betano mapeado,Alta,contexto premium mixto,usa mezcla de promedios del torneo y recientes/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano,https://www.betano.pe/cuotas-de-partido/fenerbahce-sk-as-roma/91591760/,fallback ultimos partidos,fallback ultimos partidos,10,16.0,9.0,2026-09-05 · Süper Lig · Fenerbahçe 1-2 Beşiktaş (P); 2026-08-30 · Süper Lig · Samsunspor 0-2 Fenerbahçe (G); 2026-08-26 · UEFA Champions League · Lyon 1-2 Fenerbahçe (G); 2026-08-22 · Süper Lig · Fenerbahçe 4-2 Konyaspor (G); 2026-08-18 · UEFA Champions League · Fenerbahçe 1-1 Lyon (E); 2026-08-15 · Süper Lig · Gençlerbirliği S.K. 2-1 Fenerbahçe (P); 2026-08-11 · UEFA Champions League · Sturm Graz 0-1 Fenerbahçe (G); 2026-08-05 · UEFA Champions League · Fenerbahçe 2-0 Sturm Graz (G); 2026-07-29 · UEFA Champions League · Gornik Zabrze 1-1 Fenerbahçe (E); 2026-07-21 · UEFA Champions League · Fenerbahçe 1-0 Gornik Zabrze (G),fallback ultimos partidos,10,24.0,14.0,2026-09-05 · Serie A · AS Roma 2-1 Atalanta (G); 2026-08-31 · Serie A · Lecce 0-4 AS Roma (G); 2026-08-24 · Serie A · AS Roma 4-0 Fiorentina (G); 2026-08-15 · Friendlies Clubs · Borussia Dortmund 2-2 AS Roma (E); 2026-08-08 · Friendlies Clubs · Brighton 3-0 AS Roma (P); 2026-08-04 · Friendlies Clubs · Newport County 1-4 AS Roma (G); 2026-08-01 · Friendlies Clubs · Cardiff 4-1 AS Roma (P); 2026-07-26 · Friendlies Clubs · Cannes 3-3 AS Roma (E); 2026-05-24 · Serie A · Hellas Verona 0-2 AS Roma (G); 2026-05-17 · Serie A · AS Roma 2-0 Lazio (G)
2026-09-10,11:45,Fenerbahçe vs AS Roma,,Betano,Visita goles +0.5,TEAM_TOTAL_AWAY OVER.0.5,TEAM_TOTAL_AWAY:OVER_0_5,80.8%,0.807900,1.24,,,,,,1.20,-0.03,-0.030500,-0.04,0.97,Sin cuota/EV,EV negativo Betano,Solo modelo,4,100.30,100.297000,,Betano mapeado,Alta,fallback ultimos partidos,usa Poisson fallback con ultimos partidos multi-competicion,un gol temprano o baja eficacia puede cambiar la lectura del mercado,https://www.betano.pe/cuotas-de-partido/fenerbahce-sk-as-roma/91591760/,fallback ultimos partidos,fallback ultimos partidos,10,16.0,9.0,2026-09-05 · Süper Lig · Fenerbahçe 1-2 Beşiktaş (P); 2026-08-30 · Süper Lig · Samsunspor 0-2 Fenerbahçe (G); 2026-08-26 · UEFA Champions League · Lyon 1-2 Fenerbahçe (G); 2026-08-22 · Süper Lig · Fenerbahçe 4-2 Konyaspor (G); 2026-08-18 · UEFA Champions League · Fenerbahçe 1-1 Lyon (E); 2026-08-15 · Süper Lig · Gençlerbirliği S.K. 2-1 Fenerbahçe (P); 2026-08-11 · UEFA Champions League · Sturm Graz 0-1 Fenerbahçe (G); 2026-08-05 · UEFA Champions League · Fenerbahçe 2-0 Sturm Graz (G); 2026-07-29 · UEFA Champions League · Gornik Zabrze 1-1 Fenerbahçe (E); 2026-07-21 · UEFA Champions League · Fenerbahçe 1-0 Gornik Zabrze (G),fallback ultimos partidos,10,24.0,14.0,2026-09-05 · Serie A · AS Roma 2-1 Atalanta (G); 2026-08-31 · Serie A · Lecce 0-4 AS Roma (G); 2026-08-24 · Serie A · AS Roma 4-0 Fiorentina (G); 2026-08-15 · Friendlies Clubs · Borussia Dortmund 2-2 AS Roma (E); 2026-08-08 · Friendlies Clubs · Brighton 3-0 AS Roma (P); 2026-08-04 · Friendlies Clubs · Newport County 1-4 AS Roma (G); 2026-08-01 · Friendlies Clubs · Cardiff 4-1 AS Roma (P); 2026-07-26 · Friendlies Clubs · Cannes 3-3 AS Roma (E); 2026-05-24 · Serie A · Hellas Verona 0-2 AS Roma (G); 2026-05-17 · Serie A · AS Roma 2-0 Lazio (G)
2026-09-10,11:45,Fenerbahçe vs AS Roma,,,Local goles +0.5,TEAM_TOTAL_HOME OVER.0.5,TEAM_TOTAL_HOME:OVER_0_5,80.2%,0.802000,1.25,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,4,92.20,92.201000,,Betano mapeado,Alta,fallback ultimos partidos,usa Poisson fallback con ultimos partidos multi-competicion,un gol temprano o baja eficacia puede cambiar la lectura del mercado,https://www.betano.pe/cuotas-de-partido/fenerbahce-sk-as-roma/91591760/,fallback ultimos partidos,fallback ultimos partidos,10,16.0,9.0,2026-09-05 · Süper Lig · Fenerbahçe 1-2 Beşiktaş (P); 2026-08-30 · Süper Lig · Samsunspor 0-2 Fenerbahçe (G); 2026-08-26 · UEFA Champions League · Lyon 1-2 Fenerbahçe (G); 2026-08-22 · Süper Lig · Fenerbahçe 4-2 Konyaspor (G); 2026-08-18 · UEFA Champions League · Fenerbahçe 1-1 Lyon (E); 2026-08-15 · Süper Lig · Gençlerbirliği S.K. 2-1 Fenerbahçe (P); 2026-08-11 · UEFA Champions League · Sturm Graz 0-1 Fenerbahçe (G); 2026-08-05 · UEFA Champions League · Fenerbahçe 2-0 Sturm Graz (G); 2026-07-29 · UEFA Champions League · Gornik Zabrze 1-1 Fenerbahçe (E); 2026-07-21 · UEFA Champions League · Fenerbahçe 1-0 Gornik Zabrze (G),fallback ultimos partidos,10,24.0,14.0,2026-09-05 · Serie A · AS Roma 2-1 Atalanta (G); 2026-08-31 · Serie A · Lecce 0-4 AS Roma (G); 2026-08-24 · Serie A · AS Roma 4-0 Fiorentina (G); 2026-08-15 · Friendlies Clubs · Borussia Dortmund 2-2 AS Roma (E); 2026-08-08 · Friendlies Clubs · Brighton 3-0 AS Roma (P); 2026-08-04 · Friendlies Clubs · Newport County 1-4 AS Roma (G); 2026-08-01 · Friendlies Clubs · Cardiff 4-1 AS Roma (P); 2026-07-26 · Friendlies Clubs · Cannes 3-3 AS Roma (E); 2026-05-24 · Serie A · Hellas Verona 0-2 AS Roma (G); 2026-05-17 · Serie A · AS Roma 2-0 Lazio (G)
2026-09-10,11:45,Fenerbahçe vs AS Roma,10Bet,Betano,1T +0.5,FIRST_HALF_TOTALS OVER.0.5,FIRST_HALF_TOTALS:OVER_0_5,78.8%,0.787800,1.27,1.83,0.44,0.441600,0.56,1.44,1.38,0.09,0.087200,0.11,1.09,EV positivo,EV positivo Betano,Valor,5,121.12,121.119000,,Betano mapeado,Alta,contexto premium mixto,usa mezcla de promedios del torneo y recientes/API-Football,el primer tiempo puede tener ritmo bajo o rotaciones,https://www.betano.pe/cuotas-de-partido/fenerbahce-sk-as-roma/91591760/,fallback ultimos partidos,fallback ultimos partidos,10,16.0,9.0,2026-09-05 · Süper Lig · Fenerbahçe 1-2 Beşiktaş (P); 2026-08-30 · Süper Lig · Samsunspor 0-2 Fenerbahçe (G); 2026-08-26 · UEFA Champions League · Lyon 1-2 Fenerbahçe (G); 2026-08-22 · Süper Lig · Fenerbahçe 4-2 Konyaspor (G); 2026-08-18 · UEFA Champions League · Fenerbahçe 1-1 Lyon (E); 2026-08-15 · Süper Lig · Gençlerbirliği S.K. 2-1 Fenerbahçe (P); 2026-08-11 · UEFA Champions League · Sturm Graz 0-1 Fenerbahçe (G); 2026-08-05 · UEFA Champions League · Fenerbahçe 2-0 Sturm Graz (G); 2026-07-29 · UEFA Champions League · Gornik Zabrze 1-1 Fenerbahçe (E); 2026-07-21 · UEFA Champions League · Fenerbahçe 1-0 Gornik Zabrze (G),fallback ultimos partidos,10,24.0,14.0,2026-09-05 · Serie A · AS Roma 2-1 Atalanta (G); 2026-08-31 · Serie A · Lecce 0-4 AS Roma (G); 2026-08-24 · Serie A · AS Roma 4-0 Fiorentina (G); 2026-08-15 · Friendlies Clubs · Borussia Dortmund 2-2 AS Roma (E); 2026-08-08 · Friendlies Clubs · Brighton 3-0 AS Roma (P); 2026-08-04 · Friendlies Clubs · Newport County 1-4 AS Roma (G); 2026-08-01 · Friendlies Clubs · Cardiff 4-1 AS Roma (P); 2026-07-26 · Friendlies Clubs · Cannes 3-3 AS Roma (E); 2026-05-24 · Serie A · Hellas Verona 0-2 AS Roma (G); 2026-05-17 · Serie A · AS Roma 2-0 Lazio (G)
2026-09-10,11:45,Fenerbahçe vs AS Roma,,,Visita corners +3.5,CORNERS_AWAY OVER.3.5,CORNERS_AWAY:OVER_3_5,78.7%,0.786700,1.27,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,4,92.67,92.671000,,Betano mapeado,Alta,contexto premium mixto,usa mezcla de promedios del torneo y recientes/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano,https://www.betano.pe/cuotas-de-partido/fenerbahce-sk-as-roma/91591760/,fallback ultimos partidos,fallback ultimos partidos,10,16.0,9.0,2026-09-05 · Süper Lig · Fenerbahçe 1-2 Beşiktaş (P); 2026-08-30 · Süper Lig · Samsunspor 0-2 Fenerbahçe (G); 2026-08-26 · UEFA Champions League · Lyon 1-2 Fenerbahçe (G); 2026-08-22 · Süper Lig · Fenerbahçe 4-2 Konyaspor (G); 2026-08-18 · UEFA Champions League · Fenerbahçe 1-1 Lyon (E); 2026-08-15 · Süper Lig · Gençlerbirliği S.K. 2-1 Fenerbahçe (P); 2026-08-11 · UEFA Champions League · Sturm Graz 0-1 Fenerbahçe (G); 2026-08-05 · UEFA Champions League · Fenerbahçe 2-0 Sturm Graz (G); 2026-07-29 · UEFA Champions League · Gornik Zabrze 1-1 Fenerbahçe (E); 2026-07-21 · UEFA Champions League · Fenerbahçe 1-0 Gornik Zabrze (G),fallback ultimos partidos,10,24.0,14.0,2026-09-05 · Serie A · AS Roma 2-1 Atalanta (G); 2026-08-31 · Serie A · Lecce 0-4 AS Roma (G); 2026-08-24 · Serie A · AS Roma 4-0 Fiorentina (G); 2026-08-15 · Friendlies Clubs · Borussia Dortmund 2-2 AS Roma (E); 2026-08-08 · Friendlies Clubs · Brighton 3-0 AS Roma (P); 2026-08-04 · Friendlies Clubs · Newport County 1-4 AS Roma (G); 2026-08-01 · Friendlies Clubs · Cardiff 4-1 AS Roma (P); 2026-07-26 · Friendlies Clubs · Cannes 3-3 AS Roma (E); 2026-05-24 · Serie A · Hellas Verona 0-2 AS Roma (G); 2026-05-17 · Serie A · AS Roma 2-0 Lazio (G)
2026-09-10,11:45,Fenerbahçe vs AS Roma,,,Local goles -2.5,TEAM_TOTAL_HOME UNDER.2.5,TEAM_TOTAL_HOME:UNDER_2_5,77.8%,0.778200,1.28,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,4,89.82,89.824000,,Betano mapeado,Alta,fallback ultimos partidos,usa Poisson fallback con ultimos partidos multi-competicion,un gol temprano o baja eficacia puede cambiar la lectura del mercado,https://www.betano.pe/cuotas-de-partido/fenerbahce-sk-as-roma/91591760/,fallback ultimos partidos,fallback ultimos partidos,10,16.0,9.0,2026-09-05 · Süper Lig · Fenerbahçe 1-2 Beşiktaş (P); 2026-08-30 · Süper Lig · Samsunspor 0-2 Fenerbahçe (G); 2026-08-26 · UEFA Champions League · Lyon 1-2 Fenerbahçe (G); 2026-08-22 · Süper Lig · Fenerbahçe 4-2 Konyaspor (G); 2026-08-18 · UEFA Champions League · Fenerbahçe 1-1 Lyon (E); 2026-08-15 · Süper Lig · Gençlerbirliği S.K. 2-1 Fenerbahçe (P); 2026-08-11 · UEFA Champions League · Sturm Graz 0-1 Fenerbahçe (G); 2026-08-05 · UEFA Champions League · Fenerbahçe 2-0 Sturm Graz (G); 2026-07-29 · UEFA Champions League · Gornik Zabrze 1-1 Fenerbahçe (E); 2026-07-21 · UEFA Champions League · Fenerbahçe 1-0 Gornik Zabrze (G),fallback ultimos partidos,10,24.0,14.0,2026-09-05 · Serie A · AS Roma 2-1 Atalanta (G); 2026-08-31 · Serie A · Lecce 0-4 AS Roma (G); 2026-08-24 · Serie A · AS Roma 4-0 Fiorentina (G); 2026-08-15 · Friendlies Clubs · Borussia Dortmund 2-2 AS Roma (E); 2026-08-08 · Friendlies Clubs · Brighton 3-0 AS Roma (P); 2026-08-04 · Friendlies Clubs · Newport County 1-4 AS Roma (G); 2026-08-01 · Friendlies Clubs · Cardiff 4-1 AS Roma (P); 2026-07-26 · Friendlies Clubs · Cannes 3-3 AS Roma (E); 2026-05-24 · Serie A · Hellas Verona 0-2 AS Roma (G); 2026-05-17 · Serie A · AS Roma 2-0 Lazio (G)
2026-09-10,11:45,Fenerbahçe vs AS Roma,,Betano,Visita goles -2.5,TEAM_TOTAL_AWAY UNDER.2.5,TEAM_TOTAL_AWAY:UNDER_2_5,77.0%,0.770400,1.30,,,,,,1.24,-0.04,-0.044700,-0.06,0.96,Sin cuota/EV,EV negativo Betano,Solo modelo,4,96.33,96.328000,,Betano mapeado,Alta,fallback ultimos partidos,usa Poisson fallback con ultimos partidos multi-competicion,un gol temprano o baja eficacia puede cambiar la lectura del mercado,https://www.betano.pe/cuotas-de-partido/fenerbahce-sk-as-roma/91591760/,fallback ultimos partidos,fallback ultimos partidos,10,16.0,9.0,2026-09-05 · Süper Lig · Fenerbahçe 1-2 Beşiktaş (P); 2026-08-30 · Süper Lig · Samsunspor 0-2 Fenerbahçe (G); 2026-08-26 · UEFA Champions League · Lyon 1-2 Fenerbahçe (G); 2026-08-22 · Süper Lig · Fenerbahçe 4-2 Konyaspor (G); 2026-08-18 · UEFA Champions League · Fenerbahçe 1-1 Lyon (E); 2026-08-15 · Süper Lig · Gençlerbirliği S.K. 2-1 Fenerbahçe (P); 2026-08-11 · UEFA Champions League · Sturm Graz 0-1 Fenerbahçe (G); 2026-08-05 · UEFA Champions League · Fenerbahçe 2-0 Sturm Graz (G); 2026-07-29 · UEFA Champions League · Gornik Zabrze 1-1 Fenerbahçe (E); 2026-07-21 · UEFA Champions League · Fenerbahçe 1-0 Gornik Zabrze (G),fallback ultimos partidos,10,24.0,14.0,2026-09-05 · Serie A · AS Roma 2-1 Atalanta (G); 2026-08-31 · Serie A · Lecce 0-4 AS Roma (G); 2026-08-24 · Serie A · AS Roma 4-0 Fiorentina (G); 2026-08-15 · Friendlies Clubs · Borussia Dortmund 2-2 AS Roma (E); 2026-08-08 · Friendlies Clubs · Brighton 3-0 AS Roma (P); 2026-08-04 · Friendlies Clubs · Newport County 1-4 AS Roma (G); 2026-08-01 · Friendlies Clubs · Cardiff 4-1 AS Roma (P); 2026-07-26 · Friendlies Clubs · Cannes 3-3 AS Roma (E); 2026-05-24 · Serie A · Hellas Verona 0-2 AS Roma (G); 2026-05-17 · Serie A · AS Roma 2-0 Lazio (G)
2026-09-10,11:45,Fenerbahçe vs AS Roma,,,DOUBLE_CHANCE 12,DOUBLE_CHANCE 12,DOUBLE_CHANCE:12,76.9%,0.768600,1.30,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,9,117.86,117.857000,,Betano mapeado,Alta,fallback ultimos partidos,usa Poisson fallback con ultimos partidos multi-competicion,riesgo propio del resultado final y variacion del modelo,https://www.betano.pe/cuotas-de-partido/fenerbahce-sk-as-roma/91591760/,fallback ultimos partidos,fallback ultimos partidos,10,16.0,9.0,2026-09-05 · Süper Lig · Fenerbahçe 1-2 Beşiktaş (P); 2026-08-30 · Süper Lig · Samsunspor 0-2 Fenerbahçe (G); 2026-08-26 · UEFA Champions League · Lyon 1-2 Fenerbahçe (G); 2026-08-22 · Süper Lig · Fenerbahçe 4-2 Konyaspor (G); 2026-08-18 · UEFA Champions League · Fenerbahçe 1-1 Lyon (E); 2026-08-15 · Süper Lig · Gençlerbirliği S.K. 2-1 Fenerbahçe (P); 2026-08-11 · UEFA Champions League · Sturm Graz 0-1 Fenerbahçe (G); 2026-08-05 · UEFA Champions League · Fenerbahçe 2-0 Sturm Graz (G); 2026-07-29 · UEFA Champions League · Gornik Zabrze 1-1 Fenerbahçe (E); 2026-07-21 · UEFA Champions League · Fenerbahçe 1-0 Gornik Zabrze (G),fallback ultimos partidos,10,24.0,14.0,2026-09-05 · Serie A · AS Roma 2-1 Atalanta (G); 2026-08-31 · Serie A · Lecce 0-4 AS Roma (G); 2026-08-24 · Serie A · AS Roma 4-0 Fiorentina (G); 2026-08-15 · Friendlies Clubs · Borussia Dortmund 2-2 AS Roma (E); 2026-08-08 · Friendlies Clubs · Brighton 3-0 AS Roma (P); 2026-08-04 · Friendlies Clubs · Newport County 1-4 AS Roma (G); 2026-08-01 · Friendlies Clubs · Cardiff 4-1 AS Roma (P); 2026-07-26 · Friendlies Clubs · Cannes 3-3 AS Roma (E); 2026-05-24 · Serie A · Hellas Verona 0-2 AS Roma (G); 2026-05-17 · Serie A · AS Roma 2-0 Lazio (G)
2026-09-10,11:45,Fenerbahçe vs AS Roma,,,Local corners -5.5,CORNERS_HOME UNDER.5.5,CORNERS_HOME:UNDER_5_5,75.3%,0.753100,1.33,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,4,89.31,89.314000,,Betano mapeado,Alta,contexto premium mixto,usa mezcla de promedios del torneo y recientes/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano,https://www.betano.pe/cuotas-de-partido/fenerbahce-sk-as-roma/91591760/,fallback ultimos partidos,fallback ultimos partidos,10,16.0,9.0,2026-09-05 · Süper Lig · Fenerbahçe 1-2 Beşiktaş (P); 2026-08-30 · Süper Lig · Samsunspor 0-2 Fenerbahçe (G); 2026-08-26 · UEFA Champions League · Lyon 1-2 Fenerbahçe (G); 2026-08-22 · Süper Lig · Fenerbahçe 4-2 Konyaspor (G); 2026-08-18 · UEFA Champions League · Fenerbahçe 1-1 Lyon (E); 2026-08-15 · Süper Lig · Gençlerbirliği S.K. 2-1 Fenerbahçe (P); 2026-08-11 · UEFA Champions League · Sturm Graz 0-1 Fenerbahçe (G); 2026-08-05 · UEFA Champions League · Fenerbahçe 2-0 Sturm Graz (G); 2026-07-29 · UEFA Champions League · Gornik Zabrze 1-1 Fenerbahçe (E); 2026-07-21 · UEFA Champions League · Fenerbahçe 1-0 Gornik Zabrze (G),fallback ultimos partidos,10,24.0,14.0,2026-09-05 · Serie A · AS Roma 2-1 Atalanta (G); 2026-08-31 · Serie A · Lecce 0-4 AS Roma (G); 2026-08-24 · Serie A · AS Roma 4-0 Fiorentina (G); 2026-08-15 · Friendlies Clubs · Borussia Dortmund 2-2 AS Roma (E); 2026-08-08 · Friendlies Clubs · Brighton 3-0 AS Roma (P); 2026-08-04 · Friendlies Clubs · Newport County 1-4 AS Roma (G); 2026-08-01 · Friendlies Clubs · Cardiff 4-1 AS Roma (P); 2026-07-26 · Friendlies Clubs · Cannes 3-3 AS Roma (E); 2026-05-24 · Serie A · Hellas Verona 0-2 AS Roma (G); 2026-05-17 · Serie A · AS Roma 2-0 Lazio (G)
2026-09-10,11:45,Fenerbahçe vs AS Roma,,,Corners total +7.5,CORNERS_TOTALS OVER.7.5,CORNERS_TOTALS:OVER_7_5,74.2%,0.741600,1.35,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,6,102.16,102.157000,,Betano mapeado,Alta,contexto premium mixto,usa mezcla de promedios del torneo y recientes/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano,https://www.betano.pe/cuotas-de-partido/fenerbahce-sk-as-roma/91591760/,fallback ultimos partidos,fallback ultimos partidos,10,16.0,9.0,2026-09-05 · Süper Lig · Fenerbahçe 1-2 Beşiktaş (P); 2026-08-30 · Süper Lig · Samsunspor 0-2 Fenerbahçe (G); 2026-08-26 · UEFA Champions League · Lyon 1-2 Fenerbahçe (G); 2026-08-22 · Süper Lig · Fenerbahçe 4-2 Konyaspor (G); 2026-08-18 · UEFA Champions League · Fenerbahçe 1-1 Lyon (E); 2026-08-15 · Süper Lig · Gençlerbirliği S.K. 2-1 Fenerbahçe (P); 2026-08-11 · UEFA Champions League · Sturm Graz 0-1 Fenerbahçe (G); 2026-08-05 · UEFA Champions League · Fenerbahçe 2-0 Sturm Graz (G); 2026-07-29 · UEFA Champions League · Gornik Zabrze 1-1 Fenerbahçe (E); 2026-07-21 · UEFA Champions League · Fenerbahçe 1-0 Gornik Zabrze (G),fallback ultimos partidos,10,24.0,14.0,2026-09-05 · Serie A · AS Roma 2-1 Atalanta (G); 2026-08-31 · Serie A · Lecce 0-4 AS Roma (G); 2026-08-24 · Serie A · AS Roma 4-0 Fiorentina (G); 2026-08-15 · Friendlies Clubs · Borussia Dortmund 2-2 AS Roma (E); 2026-08-08 · Friendlies Clubs · Brighton 3-0 AS Roma (P); 2026-08-04 · Friendlies Clubs · Newport County 1-4 AS Roma (G); 2026-08-01 · Friendlies Clubs · Cardiff 4-1 AS Roma (P); 2026-07-26 · Friendlies Clubs · Cannes 3-3 AS Roma (E); 2026-05-24 · Serie A · Hellas Verona 0-2 AS Roma (G); 2026-05-17 · Serie A · AS Roma 2-0 Lazio (G)
2026-09-10,11:45,Fenerbahçe vs AS Roma,,,Corners total -11.5,CORNERS_TOTALS UNDER.11.5,CORNERS_TOTALS:UNDER_11_5,74.1%,0.741200,1.35,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,6,102.12,102.124000,,Betano mapeado,Alta,contexto premium mixto,usa mezcla de promedios del torneo y recientes/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano,https://www.betano.pe/cuotas-de-partido/fenerbahce-sk-as-roma/91591760/,fallback ultimos partidos,fallback ultimos partidos,10,16.0,9.0,2026-09-05 · Süper Lig · Fenerbahçe 1-2 Beşiktaş (P); 2026-08-30 · Süper Lig · Samsunspor 0-2 Fenerbahçe (G); 2026-08-26 · UEFA Champions League · Lyon 1-2 Fenerbahçe (G); 2026-08-22 · Süper Lig · Fenerbahçe 4-2 Konyaspor (G); 2026-08-18 · UEFA Champions League · Fenerbahçe 1-1 Lyon (E); 2026-08-15 · Süper Lig · Gençlerbirliği S.K. 2-1 Fenerbahçe (P); 2026-08-11 · UEFA Champions League · Sturm Graz 0-1 Fenerbahçe (G); 2026-08-05 · UEFA Champions League · Fenerbahçe 2-0 Sturm Graz (G); 2026-07-29 · UEFA Champions League · Gornik Zabrze 1-1 Fenerbahçe (E); 2026-07-21 · UEFA Champions League · Fenerbahçe 1-0 Gornik Zabrze (G),fallback ultimos partidos,10,24.0,14.0,2026-09-05 · Serie A · AS Roma 2-1 Atalanta (G); 2026-08-31 · Serie A · Lecce 0-4 AS Roma (G); 2026-08-24 · Serie A · AS Roma 4-0 Fiorentina (G); 2026-08-15 · Friendlies Clubs · Borussia Dortmund 2-2 AS Roma (E); 2026-08-08 · Friendlies Clubs · Brighton 3-0 AS Roma (P); 2026-08-04 · Friendlies Clubs · Newport County 1-4 AS Roma (G); 2026-08-01 · Friendlies Clubs · Cardiff 4-1 AS Roma (P); 2026-07-26 · Friendlies Clubs · Cannes 3-3 AS Roma (E); 2026-05-24 · Serie A · Hellas Verona 0-2 AS Roma (G); 2026-05-17 · Serie A · AS Roma 2-0 Lazio (G)
